cell_nm	batch_id	batch_name	cond	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	loop_enr_EE	loop_enr_LL	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
1CDU_507	12	1CDU_2851	1CDU	0.35888104299999996	0.052583972	0.352859718	0.09003490199999999	0.12889379199999998	539513	0.394056454	0.266481055	1	2.537647017	0.550474124	0.941483535	462.0	early-S	0.130101692	0.637220119	33240289.61	1.074616378
1CDU_511	12	1CDU_2851	1CDU	0.371615818	0.020465866	0.24408569	0.06680115	0.24383578600000003	116495	0.539910727	0.247417064	1	2.599881972	0.5069599889999999	0.94753258	683.0	early-S	0.12266008800000001	0.704473155	28416005.77	1.094080369
1CDU_512	12	1CDU_2851	1CDU	0.378958385	0.016920778	0.21182185	0.042389323	0.38996378299999995	85045	0.20988051100000002	0.239158261	1	2.20955999	0.469485283	-0.7369655940000001	37.0	G1	0.240203895	0.421121422	18653553.43	1.05283716
1CDU_514	12	1CDU_2851	1CDU	0.42418081799999996	0.011579073	0.48019741299999996	0.072401861	0.13788694	41905	0.24450176199999998	0.470228527	1	2.323173545	-0.8744691179999999	0.0	1080.0	early-S	0.103587237	0.750214706	34838289.35	1.24803674
1CDU_517	12	1CDU_2851	1CDU	0.318887443	0.038834295	0.30366074600000004	0.08252269	0.216150617	377581	0.38905557399999996	0.406595506	1	2.526247851	0.511184575	1.034410031	1058.0	early-S	0.107369576	0.7396563709999999	26029025.46	1.25075897
1CDU_521	12	1CDU_2851	1CDU	0.378543979	0.013374385	0.322102381	0.06655981799999999	0.287409202	64889	0.499223231	0.189131228	1	2.632024583	1.099535674	0.710493383	448.0	early-S	0.132147547	0.64036449	29538655.98	1.0525236390000001
1CDU_525	12	1CDU_2851	1CDU	0.46651590000000004	0.015317032	0.11251140800000001	0.063681958	0.022752604	21733	0.367583933	0.021735874	1	2.532610949	-0.28950661699999997	2.1699250009999997	537.0	early-S	0.118217054	0.638565891	37305706.42	1.1299242520000001
1CDU_526	12	1CDU_2851	1CDU	0.35683031	0.022088325	0.3998703	0.092621682	0.09546216	171245	0.353984023	0.280856084	1	2.650732186	0.218834602	1.491853096	559.0	early-S	0.126599559	0.654795301	32932789.48	1.106269053
1CDU_527	12	1CDU_2851	1CDU	0.351691966	0.025794915	0.324487613	0.071270183	0.270012237	237210	0.427902501	0.283161541	1	2.519829852	0.614406279	1.0890050059999998	436.0	early-S	0.150818244	0.629005144	25008625.73	1.0557711459999999
1CDU_528	12	1CDU_2851	1CDU	0.383387026	0.014628275	0.352244902	0.080831248	0.34122942700000003	43164	0.31355920600000003	0.218679453	1	2.4265659790000003	1.3923174230000002	0.295455884	577.0	early-S	0.149292761	0.701414478	24570330.73	1.023128567
1CDU_531	12	1CDU_2851	1CDU	0.40185951	0.027019957	0.147928786	0.072736312	0.297519574	185052	0.38952239200000005	0.312795084	1	2.250455508	0.10579466400000001	1.169925001	1260.0	early-S	0.09935229699999999	0.775514832	26047387.91	1.332552353
1CDU_535	12	1CDU_2851	1CDU	0.328815855	0.036015234	0.37865087	0.08396461699999999	0.374417127	338463	0.56088508	0.380674254	1	2.50578909	0.624763509	1.014646776	927.0	early-S	0.12360178599999999	0.72881188	22815112.3	1.194413588
1CDU_536	12	1CDU_2851	1CDU	0.420438815	0.023438953	0.317937743	0.068963307	0.318005912	187200	0.5895303279999999	0.34901079700000004	1	2.487303422	1.006426269	1.142444265	511.0	early-S	0.14933664800000002	0.653858824	24474026.8	1.076734351
1CDU_541	12	1CDU_2851	1CDU	0.399971974	0.014967778000000001	0.8131591779999999	0.048354725999999994	0.260212011	21425	0.366747993	0.16240991	1	2.37729063	0.584962501	0.584962501	161.0	G1	0.16350815300000002	0.499559277	31070655.47	1.104994537
1CDU_542	12	1CDU_2851	1CDU	0.409463475	0.015584798	0.300673128	0.06290291099999999	0.16620481199999998	61428	0.32918246	0.426831694	1	2.512814195	0.7776075790000001	0.054447784000000006	525.0	early-S	0.130198377	0.660167368	34250986.89	1.076243209
1CDU_543	12	1CDU_2851	1CDU	0.421912594	0.014817867	0.314875725	0.065531105	0.281941166	55714	0.418775695	0.295317151	1	2.6304605430000003	1.169925001	1.517848305	642.0	early-S	0.120381526	0.6941265059999999	26534378.81	1.083957686
1CDU_544	12	1CDU_2851	1CDU	0.327181255	0.014364723999999999	0.40803108899999996	0.137894649	0.228597233	36013	0.456097617	0.27215334399999996	1	2.326233874	0.545434137	1.321928095	1157.0	early-S	0.108755079	0.7422238640000001	27263834.27	1.318436643
1CDU_545	12	1CDU_2851	1CDU	0.360695105	0.027833295	0.294936133	0.09390242900000001	0.36950227	253806	0.517568206	0.343721958	1	2.557156505	0.308122295	0.623436649	561.0	early-S	0.136357653	0.676866994	25568311.1	1.061749965
1CDU_546	12	1CDU_2851	1CDU	0.34974752299999995	0.030990231	0.17011092	0.080267246	0.082785672	289022	0.292898177	0.330539284	1	2.411306441	0.314564706	0.584962501	978.0	early-S	0.110888421	0.720943158	33123612.51	1.234388014
1CDU_547	12	1CDU_2851	1CDU	0.37523599399999996	0.027781425	0.192491112	0.06234091	0.033919681	245537	0.402869524	0.419894073	1	2.5919568490000002	0.7816544120000001	1.131789873	442.0	early-S	0.124560821	0.636203477	35879942.79	1.05190383
1CDU_548	12	1CDU_2851	1CDU	0.428679818	0.015233954	0.6990346159999999	0.058823529000000006	0.165915771	29036	0.400235956	0.151500514	1	2.483008593	1.404390255	2.0324214780000003	465.0	early-S	0.125298215	0.633171104	32069209.12	1.085852775
1CDU_551	12	1CDU_2851	1CDU	0.375992063	0.013372473999999999	0.23189184399999999	0.07511625400000001	0.127614651	54622	0.373884845	0.33963224399999997	1	2.527958644	0.282399731	0.362570079	421.0	G1	0.11906436	0.6225566020000001	35155326.69	1.06222034
1CDU_552	12	1CDU_2851	1CDU	0.329409142	0.026769875	0.538213768	0.061928397	0.111869753	270183	0.424353091	0.35584221899999996	1	2.530055606	0.369694514	0.754887502	455.0	early-S	0.145251397	0.642400844	31503883.91	1.056176446
1CDU_553	12	1CDU_2851	1CDU	0.331841997	0.026490886	0.555598943	0.104675701	0.19528038399999997	278632	0.44997762	0.35546258399999997	1	2.591522999	0.6992951759999999	0.763932642	709.0	early-S	0.10583646	0.722942715	29341913.99	1.075888988
1CDU_555	12	1CDU_2851	1CDU	0.364772111	0.030166027	0.35659242799999996	0.071710161	0.165023048	273447	0.36957565	0.218650385	1	2.472522002	0.46097378299999997	0.22741049600000002	486.0	early-S	0.135682804	0.63816426	30077667.16	1.0906340829999999
1CDU_556	12	1CDU_2851	1CDU	0.346238704	0.025039541000000002	0.23213098100000001	0.065591293	0.20723865800000002	246054	0.465180425	0.318197353	1	2.498789354	0.52420847	1.215728691	469.0	early-S	0.13918978099999998	0.646642807	30289814.18	1.062106862
1CDU_557	12	1CDU_2851	1CDU	0.36162966399999996	0.047321173	0.34937298	0.071185611	0.295392928	478032	0.539088687	0.45455977799999997	1	2.224050856	0.672425342	0.909689229	1003.0	early-S	0.09572332300000001	0.781316531	24879127.64	1.123474413
1CDU_558	12	1CDU_2851	1CDU	0.371566464	0.013521995	0.161293765	0.067429973	0.165657542	72579	0.426996159	0.40683427299999997	1	2.554953361	1.0	1.169925001	720.0	early-S	0.12491016699999999	0.706957325	26989996.6	1.118843792
1CDU_562	12	1CDU_2851	1CDU	0.36258257899999996	0.009775757	0.36831223399999996	0.080554961	0.385915481	32723	0.46846686	0.292872681	1	2.535027325	-0.6374299210000001	-0.28950661699999997	261.0	G1	0.14553111800000001	0.6172204020000001	24497344.57	1.061420756
1CDU_565	12	1CDU_2851	1CDU	0.342296338	0.029858061	0.353084014	0.096399038	0.19893640399999998	284784	0.454605959	0.306201558	1	2.629833556	0.255654875	0.815082284	543.0	early-S	0.14194982	0.653175205	27672219.01	1.100935889
1CDU_574	12	1CDU_2851	1CDU	0.312581412	0.024697931	0.355207545	0.053367602	0.358192946	231114	0.180699389	0.325984722	1	2.377083949	1.133088233	1.206450877	60.0	G1	0.19060506800000002	0.45413949	23444651.68	1.096250457
1CDU_575	12	1CDU_2851	1CDU	0.350133401	0.035011369	0.34651032299999995	0.088352304	0.269068545	318474	0.43256500600000003	0.316552367	1	2.444836291	0.818249563	0.891389502	939.0	early-S	0.122470317	0.7223705159999999	25049432.4	1.2138641959999998
1CDU_576	12	1CDU_2851	1CDU	0.37010377	0.024473865	0.306320588	0.066031502	0.501723495	228496	0.38356960700000003	0.261175169	1	2.423079734	0.38442951299999994	0.814444347	138.0	G1	0.179124808	0.5730035760000001	21700023.25	1.059217062
1CDU_577	12	1CDU_2851	1CDU	0.378004295	0.035918355	0.22522247199999998	0.076186805	0.175489482	319070	0.52465146	0.37997558299999995	1	2.168349352	0.0489096	1.008461579	1317.0	late-S/G2	0.096324534	0.7694600420000001	31998391.32	1.332393007
1CDU_578	12	1CDU_2851	1CDU	0.39421110600000003	0.013980771000000001	0.296423029	0.089723444	0.159939425	50912	0.42400384	0.392749158	1	2.460962293	0.655351829	0.8969065070000001	552.0	early-S	0.132819923	0.662949442	29559282.29	1.084312519
1CDU_585	12	1CDU_2851	1CDU	0.35506059100000004	0.027096601	0.343843085	0.074092771	0.300643875	243654	0.520000176	0.374022254	1	2.570793701	0.635588574	1.3856536919999998	373.0	G1	0.133574553	0.629301135	28706225.25	1.061803864
1CDU_586	12	1CDU_2851	1CDU	0.344613989	0.022726878	0.294955837	0.039605899	0.498620554	194062	0.220250857	0.15250018	1	2.227732429	0.5000736029999999	0.8479969070000001	35.0	G1	0.271186253	0.437755181	16147472.02	1.045912213
